 -- Frame 15160 Framerate: 56.7 [Very Good Framerate]
 -- Frame 15161 Framerate: 58.7 [Very Good Framerate]
 -- Frame 15162 Framerate: 58.0 [Very Good Framerate]
 -- Frame 15163 Framerate: 56.5 [Very Good Framerate]
 -- Frame 15164 Framerate: 57.4 [Very Good Framerate]
 -- Frame 15165 Framerate: 59.0 [Very Good Framerate]
 -- Frame 15166 Framerate: 56.3 [Very Good Framerate]
 -- Frame 15167 Framerate: 56.7 [Very Good Framerate]
 -- Frame 15168 Framerate: 58.7 [Very Good Framerate]
 -- Frame 15169 Framerate: 54.9 [Very Good Framerate]
 -- Frame 15170 Framerate: 39.5 [Good Framerate]
 -- Frame 15171 Framerate: 58.2 [Very Good Framerate]
 -- Frame 15172 Framerate: 51.3 [Very Good Framerate]
 -- Frame 15173 Framerate: 56.0 [Very Good Framerate]
 -- Frame 15174 Framerate: 58.7 [Very Good Framerate]
 -- Frame 15175 Framerate: 57.2 [Very Good Framerate]
 -- Frame 15176 Framerate: 56.9 [Very Good Framerate]
 -- Frame 15177 Framerate: 55.3 [Very Good Framerate]
 -- Frame 15178 Framerate: 54.1 [Very Good Framerate]
 -- Frame 15179 Framerate: 56.9 [Very Good Framerate]
 -- Frame 15180 Framerate: 57.1 [Very Good Framerate]
 -- Frame 15181 Framerate: 57.4 [Very Good Framerate]
 -- Frame 15182 Framerate: 53.7 [Very Good Framerate]
 -- Frame 15183 Framerate: 57.8 [Very Good Framerate]
 -- Frame 15184 Framerate: 58.1 [Very Good Framerate]
 -- Frame 15185 Framerate: 58.1 [Very Good Framerate]
 -- Frame 15186 Framerate: 55.0 [Very Good Framerate]
 -- Frame 15187 Framerate: 54.4 [Very Good Framerate]
 -- Frame 15188 Framerate: 58.0 [Very Good Framerate]
 -- Frame 15189 Framerate: 58.6 [Very Good Framerate]
 -- Frame 15190 Framerate: 56.7 [Very Good Framerate]
 -- Frame 15191 Framerate: 57.3 [Very Good Framerate]
 -- Frame 15192 Framerate: 52.7 [Very Good Framerate]
 -- Frame 15193 Framerate: 53.8 [Very Good Framerate]
 -- Frame 15194 Framerate: 58.2 [Very Good Framerate]
 -- Frame 15195 Framerate: 55.0 [Very Good Framerate]
 -- Frame 15196 Framerate: 58.5 [Very Good Framerate]
 -- Frame 15197 Framerate: 50.0 [Very Good Framerate]
 -- Frame 15198 Framerate: 57.7 [Very Good Framerate]
 -- Frame 15199 Framerate: 57.0 [Very Good Framerate]
 -- Frame 15200 Framerate: 56.3 [Very Good Framerate]
 -- Frame 15201 Framerate: 54.4 [Very Good Framerate]
 -- Frame 15202 Framerate: 57.4 [Very Good Framerate]
 -- Frame 15203 Framerate: 53.8 [Very Good Framerate]
 -- Frame 15204 Framerate: 55.9 [Very Good Framerate]
 -- Frame 15205 Framerate: 51.8 [Very Good Framerate]
 -- Frame 15206 Framerate: 40.1 [Very Good Framerate]
 -- Frame 15207 Framerate: 55.0 [Very Good Framerate]
 -- Frame 15208 Framerate: 57.0 [Very Good Framerate]
 -- Frame 15209 Framerate: 57.6 [Very Good Framerate]
 -- Frame 15210 Framerate: 56.5 [Very Good Framerate]
 -- Frame 15211 Framerate: 57.6 [Very Good Framerate]
 -- Frame 15212 Framerate: 53.1 [Very Good Framerate]
 -- Frame 15213 Framerate: 58.2 [Very Good Framerate]
 -- Frame 15214 Framerate: 58.4 [Very Good Framerate]
 -- Frame 15215 Framerate: 56.4 [Very Good Framerate]
 -- Frame 15216 Framerate: 57.9 [Very Good Framerate]
 -- Frame 15217 Framerate: 56.8 [Very Good Framerate]
 -- Frame 15218 Framerate: 58.3 [Very Good Framerate]
 -- Frame 15219 Framerate: 58.4 [Very Good Framerate]
 -- Frame 15220 Framerate: 58.5 [Very Good Framerate]
 -- Frame 15221 Framerate: 35.9 [Good Framerate]
 -- Frame 15222 Framerate: 60.8 [Very Good Framerate]
 -- Frame 15223 Framerate: 64.8 [Very Good Framerate]
 -- Frame 15224 Framerate: 65.1 [Very Good Framerate]
 -- Frame 15225 Framerate: 65.4 [Very Good Framerate]
 -- Frame 15226 Framerate: 66.4 [Very Good Framerate]
 -- Frame 15227 Framerate: 63.8 [Very Good Framerate]
 -- Frame 15228 Framerate: 65.7 [Very Good Framerate]
 -- Frame 15229 Framerate: 66.4 [Very Good Framerate]
 -- Frame 15230 Framerate: 64.8 [Very Good Framerate]
 -- Frame 15231 Framerate: 66.6 [Very Good Framerate]
 -- Frame 15232 Framerate: 65.4 [Very Good Framerate]
 -- Frame 15233 Framerate: 66.1 [Very Good Framerate]
 -- Frame 15234 Framerate: 64.7 [Very Good Framerate]
 -- Frame 15235 Framerate: 66.5 [Very Good Framerate]
 -- Frame 15236 Framerate: 67.6 [Very Good Framerate]
 -- Frame 15237 Framerate: 65.5 [Very Good Framerate]
 -- Frame 15238 Framerate: 62.8 [Very Good Framerate]
 -- Frame 15239 Framerate: 64.9 [Very Good Framerate]
 -- Frame 15240 Framerate: 43.2 [Very Good Framerate]
 -- Frame 15241 Framerate: 32.2 [Good Framerate]
 -- Frame 15242 Framerate: 51.6 [Very Good Framerate]
 -- Frame 15243 Framerate: 54.6 [Very Good Framerate]
 -- Frame 15244 Framerate: 53.9 [Very Good Framerate]
 -- Frame 15245 Framerate: 56.3 [Very Good Framerate]
 -- Frame 15246 Framerate: 58.1 [Very Good Framerate]
 -- Frame 15247 Framerate: 53.6 [Very Good Framerate]
 -- Frame 15248 Framerate: 55.7 [Very Good Framerate]
 -- Frame 15249 Framerate: 58.5 [Very Good Framerate]
 -- Frame 15250 Framerate: 55.7 [Very Good Framerate]
 -- Frame 15251 Framerate: 57.0 [Very Good Framerate]
 -- Frame 15252 Framerate: 56.1 [Very Good Framerate]
 -- Frame 15253 Framerate: 57.5 [Very Good Framerate]
 -- Frame 15254 Framerate: 57.0 [Very Good Framerate]
 -- Frame 15255 Framerate: 57.1 [Very Good Framerate]
 -- Frame 15256 Framerate: 55.9 [Very Good Framerate]
 -- Frame 15257 Framerate: 55.6 [Very Good Framerate]
 -- Frame 15258 Framerate: 54.8 [Very Good Framerate]
 -- Frame 15259 Framerate: 57.0 [Very Good Framerate]
 -- Frame 15260 Framerate: 54.6 [Very Good Framerate]
 -- Frame 15261 Framerate: 52.9 [Very Good Framerate]
 -- Frame 15262 Framerate: 56.5 [Very Good Framerate]
 -- Frame 15263 Framerate: 58.5 [Very Good Framerate]
 -- Frame 15264 Framerate: 54.4 [Very Good Framerate]
 -- Frame 15265 Framerate: 57.4 [Very Good Framerate]
 -- Frame 15266 Framerate: 59.5 [Very Good Framerate]
 -- Frame 15267 Framerate: 58.3 [Very Good Framerate]
 -- Frame 15268 Framerate: 58.1 [Very Good Framerate]
 -- Frame 15269 Framerate: 51.9 [Very Good Framerate]
 -- Frame 15270 Framerate: 57.7 [Very Good Framerate]
 -- Frame 15271 Framerate: 59.0 [Very Good Framerate]
 -- Frame 15272 Framerate: 48.9 [Very Good Framerate]
 -- Frame 15273 Framerate: 51.6 [Very Good Framerate]
 -- Frame 15274 Framerate: 52.0 [Very Good Framerate]
 -- Frame 15275 Framerate: 46.3 [Very Good Framerate]
 -- Frame 15276 Framerate: 51.6 [Very Good Framerate]
 -- Frame 15277 Framerate: 54.4 [Very Good Framerate]
 -- Frame 15278 Framerate: 53.5 [Very Good Framerate]
 -- Frame 15279 Framerate: 53.2 [Very Good Framerate]
 -- Frame 15280 Framerate: 51.3 [Very Good Framerate]
 -- Frame 15281 Framerate: 50.4 [Very Good Framerate]
 -- Frame 15282 Framerate: 52.5 [Very Good Framerate]
 -- Frame 15283 Framerate: 54.2 [Very Good Framerate]
 -- Frame 15284 Framerate: 56.0 [Very Good Framerate]
 -- Frame 15285 Framerate: 49.7 [Very Good Framerate]
 -- Frame 15286 Framerate: 54.9 [Very Good Framerate]
 -- Frame 15287 Framerate: 54.4 [Very Good Framerate]
 -- Frame 15288 Framerate: 49.4 [Very Good Framerate]
 -- Frame 15289 Framerate: 55.7 [Very Good Framerate]
 -- Frame 15290 Framerate: 55.6 [Very Good Framerate]
 -- Frame 15291 Framerate: 54.8 [Very Good Framerate]
 -- Frame 15292 Framerate: 52.4 [Very Good Framerate]
 -- Frame 15293 Framerate: 56.1 [Very Good Framerate]
 -- Frame 15294 Framerate: 54.9 [Very Good Framerate]
 -- Frame 15295 Framerate: 53.2 [Very Good Framerate]
 -- Frame 15296 Framerate: 56.5 [Very Good Framerate]
 -- Frame 15297 Framerate: 54.3 [Very Good Framerate]
 -- Frame 15298 Framerate: 56.7 [Very Good Framerate]
 -- Frame 15299 Framerate: 55.2 [Very Good Framerate]
 -- Frame 15300 Framerate: 53.2 [Very Good Framerate]
 -- Frame 15301 Framerate: 56.4 [Very Good Framerate]
 -- Frame 15302 Framerate: 55.2 [Very Good Framerate]
 -- Frame 15303 Framerate: 55.2 [Very Good Framerate]
 -- Frame 15304 Framerate: 49.8 [Very Good Framerate]
 -- Frame 15305 Framerate: 56.2 [Very Good Framerate]
 -- Frame 15306 Framerate: 54.9 [Very Good Framerate]
 -- Frame 15307 Framerate: 52.5 [Very Good Framerate]
 -- Frame 15308 Framerate: 51.9 [Very Good Framerate]
 -- Frame 15309 Framerate: 56.8 [Very Good Framerate]
 -- Frame 15310 Framerate: 54.9 [Very Good Framerate]
 -- Frame 15311 Framerate: 55.1 [Very Good Framerate]
 -- Frame 15312 Framerate: 52.6 [Very Good Framerate]
 -- Frame 15313 Framerate: 38.0 [Good Framerate]
 -- Frame 15314 Framerate: 52.5 [Very Good Framerate]
 -- Frame 15315 Framerate: 52.8 [Very Good Framerate]
 -- Frame 15316 Framerate: 51.8 [Very Good Framerate]
 -- Frame 15317 Framerate: 55.3 [Very Good Framerate]
 -- Frame 15318 Framerate: 52.5 [Very Good Framerate]
 -- Frame 15319 Framerate: 54.0 [Very Good Framerate]
 -- Frame 15320 Framerate: 51.8 [Very Good Framerate]
 -- Frame 15321 Framerate: 54.2 [Very Good Framerate]
 -- Frame 15322 Framerate: 50.1 [Very Good Framerate]
 -- Frame 15323 Framerate: 51.6 [Very Good Framerate]
 -- Frame 15324 Framerate: 53.9 [Very Good Framerate]
 -- Frame 15325 Framerate: 55.9 [Very Good Framerate]
 -- Frame 15326 Framerate: 50.8 [Very Good Framerate]
 -- Frame 15327 Framerate: 54.6 [Very Good Framerate]
 -- Frame 15328 Framerate: 55.6 [Very Good Framerate]
 -- Frame 15329 Framerate: 55.3 [Very Good Framerate]
 -- Frame 15330 Framerate: 50.0 [Very Good Framerate]
 -- Frame 15331 Framerate: 55.0 [Very Good Framerate]
 -- Frame 15332 Framerate: 55.0 [Very Good Framerate]
 -- Frame 15333 Framerate: 55.4 [Very Good Framerate]
 -- Frame 15334 Framerate: 52.4 [Very Good Framerate]
 -- Frame 15335 Framerate: 54.6 [Very Good Framerate]
 -- Frame 15336 Framerate: 56.7 [Very Good Framerate]
 -- Frame 15337 Framerate: 52.1 [Very Good Framerate]
 -- Frame 15338 Framerate: 54.8 [Very Good Framerate]
 -- Frame 15339 Framerate: 53.4 [Very Good Framerate]
 -- Frame 15340 Framerate: 55.5 [Very Good Framerate]
 -- Frame 15341 Framerate: 55.3 [Very Good Framerate]
 -- Frame 15342 Framerate: 55.2 [Very Good Framerate]
 -- Frame 15343 Framerate: 50.5 [Very Good Framerate]
 -- Frame 15344 Framerate: 51.0 [Very Good Framerate]
 -- Frame 15345 Framerate: 52.6 [Very Good Framerate]
 -- Frame 15346 Framerate: 52.1 [Very Good Framerate]
 -- Frame 15347 Framerate: 50.9 [Very Good Framerate]
 -- Frame 15348 Framerate: 53.3 [Very Good Framerate]
 -- Frame 15349 Framerate: 51.7 [Very Good Framerate]
 -- Frame 15350 Framerate: 38.6 [Good Framerate]
 -- Frame 15351 Framerate: 55.0 [Very Good Framerate]
 -- Frame 15352 Framerate: 51.9 [Very Good Framerate]
 -- Frame 15353 Framerate: 53.3 [Very Good Framerate]
 -- Frame 15354 Framerate: 52.1 [Very Good Framerate]
 -- Frame 15355 Framerate: 49.8 [Very Good Framerate]
 -- Frame 15356 Framerate: 55.5 [Very Good Framerate]
 -- Frame 15357 Framerate: 54.1 [Very Good Framerate]
 -- Frame 15358 Framerate: 54.9 [Very Good Framerate]
 -- Frame 15359 Framerate: 52.0 [Very Good Framerate]
 -- Frame 15360 Framerate: 53.0 [Very Good Framerate]
 -- Frame 15361 Framerate: 54.1 [Very Good Framerate]
 -- Frame 15362 Framerate: 54.8 [Very Good Framerate]
 -- Frame 15363 Framerate: 52.5 [Very Good Framerate]
 -- Frame 15364 Framerate: 53.3 [Very Good Framerate]
 -- Frame 15365 Framerate: 54.8 [Very Good Framerate]
 -- Frame 15366 Framerate: 53.3 [Very Good Framerate]
 -- Frame 15367 Framerate: 56.1 [Very Good Framerate]
 -- Frame 15368 Framerate: 54.6 [Very Good Framerate]
 -- Frame 15369 Framerate: 56.4 [Very Good Framerate]
 -- Frame 15370 Framerate: 50.5 [Very Good Framerate]
 -- Frame 15371 Framerate: 54.8 [Very Good Framerate]
 -- Frame 15372 Framerate: 55.6 [Very Good Framerate]
 -- Frame 15373 Framerate: 55.6 [Very Good Framerate]
 -- Frame 15374 Framerate: 50.2 [Very Good Framerate]
 -- Frame 15375 Framerate: 56.1 [Very Good Framerate]
 -- Frame 15376 Framerate: 52.1 [Very Good Framerate]
 -- Frame 15377 Framerate: 56.3 [Very Good Framerate]
 -- Frame 15378 Framerate: 50.1 [Very Good Framerate]
 -- Frame 15379 Framerate: 56.0 [Very Good Framerate]
 -- Frame 15380 Framerate: 55.8 [Very Good Framerate]
 -- Frame 15381 Framerate: 55.6 [Very Good Framerate]
 -- Frame 15382 Framerate: 53.9 [Very Good Framerate]
 -- Frame 15383 Framerate: 51.6 [Very Good Framerate]
 -- Frame 15384 Framerate: 55.4 [Very Good Framerate]
 -- Frame 15385 Framerate: 53.0 [Very Good Framerate]
 -- Frame 15386 Framerate: 52.1 [Very Good Framerate]
 -- Frame 15387 Framerate: 39.2 [Good Framerate]
 -- Frame 15388 Framerate: 53.2 [Very Good Framerate]
 -- Frame 15389 Framerate: 53.9 [Very Good Framerate]
 -- Frame 15390 Framerate: 55.5 [Very Good Framerate]
 -- Frame 15391 Framerate: 53.0 [Very Good Framerate]
 -- Frame 15392 Framerate: 53.1 [Very Good Framerate]
 -- Frame 15393 Framerate: 50.7 [Very Good Framerate]
 -- Frame 15394 Framerate: 55.1 [Very Good Framerate]
 -- Frame 15395 Framerate: 56.2 [Very Good Framerate]
 -- Frame 15396 Framerate: 56.3 [Very Good Framerate]
 -- Frame 15397 Framerate: 53.7 [Very Good Framerate]
 -- Frame 15398 Framerate: 55.4 [Very Good Framerate]
 -- Frame 15399 Framerate: 52.0 [Very Good Framerate]
 -- Frame 15400 Framerate: 55.0 [Very Good Framerate]
 -- Frame 15401 Framerate: 54.4 [Very Good Framerate]
 -- Frame 15402 Framerate: 56.3 [Very Good Framerate]
 -- Frame 15403 Framerate: 52.1 [Very Good Framerate]
 -- Frame 15404 Framerate: 55.9 [Very Good Framerate]
 -- Frame 15405 Framerate: 53.2 [Very Good Framerate]
 -- Frame 15406 Framerate: 53.7 [Very Good Framerate]
 -- Frame 15407 Framerate: 55.7 [Very Good Framerate]
 -- Frame 15408 Framerate: 56.7 [Very Good Framerate]
 -- Frame 15409 Framerate: 53.4 [Very Good Framerate]
 -- Frame 15410 Framerate: 51.3 [Very Good Framerate]
 -- Frame 15411 Framerate: 56.6 [Very Good Framerate]
 -- Frame 15412 Framerate: 56.0 [Very Good Framerate]
 -- Frame 15413 Framerate: 55.1 [Very Good Framerate]
 -- Frame 15414 Framerate: 55.3 [Very Good Framerate]
 -- Frame 15415 Framerate: 52.7 [Very Good Framerate]
 -- Frame 15416 Framerate: 56.7 [Very Good Framerate]
 -- Frame 15417 Framerate: 52.3 [Very Good Framerate]
 -- Frame 15418 Framerate: 54.8 [Very Good Framerate]
 -- Frame 15419 Framerate: 49.5 [Very Good Framerate]
 -- Frame 15420 Framerate: 53.8 [Very Good Framerate]
 -- Frame 15421 Framerate: 52.1 [Very Good Framerate]
 -- Frame 15422 Framerate: 56.0 [Very Good Framerate]
 -- Frame 15423 Framerate: 53.6 [Very Good Framerate]
 -- Frame 15424 Framerate: 55.4 [Very Good Framerate]
 -- Frame 15425 Framerate: 38.5 [Good Framerate]
 -- Frame 15426 Framerate: 51.7 [Very Good Framerate]
 -- Frame 15427 Framerate: 51.0 [Very Good Framerate]
 -- Frame 15428 Framerate: 50.3 [Very Good Framerate]
 -- Frame 15429 Framerate: 54.9 [Very Good Framerate]
 -- Frame 15430 Framerate: 55.8 [Very Good Framerate]
 -- Frame 15431 Framerate: 52.8 [Very Good Framerate]
 -- Frame 15432 Framerate: 54.5 [Very Good Framerate]
 -- Frame 15433 Framerate: 55.4 [Very Good Framerate]
 -- Frame 15434 Framerate: 52.5 [Very Good Framerate]
 -- Frame 15435 Framerate: 51.9 [Very Good Framerate]
 -- Frame 15436 Framerate: 55.9 [Very Good Framerate]
 -- Frame 15437 Framerate: 54.7 [Very Good Framerate]
 -- Frame 15438 Framerate: 53.7 [Very Good Framerate]
 -- Frame 15439 Framerate: 53.4 [Very Good Framerate]
 -- Frame 15440 Framerate: 55.8 [Very Good Framerate]
 -- Frame 15441 Framerate: 52.4 [Very Good Framerate]
 -- Frame 15442 Framerate: 56.3 [Very Good Framerate]
 -- Frame 15443 Framerate: 56.1 [Very Good Framerate]
 -- Frame 15444 Framerate: 54.6 [Very Good Framerate]
 -- Frame 15445 Framerate: 55.4 [Very Good Framerate]
 -- Frame 15446 Framerate: 55.1 [Very Good Framerate]
 -- Frame 15447 Framerate: 52.7 [Very Good Framerate]
 -- Frame 15448 Framerate: 56.0 [Very Good Framerate]
 -- Frame 15449 Framerate: 54.6 [Very Good Framerate]
 -- Frame 15450 Framerate: 56.2 [Very Good Framerate]
 -- Frame 15451 Framerate: 53.0 [Very Good Framerate]
 -- Frame 15452 Framerate: 55.5 [Very Good Framerate]
 -- Frame 15453 Framerate: 54.7 [Very Good Framerate]
 -- Frame 15454 Framerate: 52.4 [Very Good Framerate]
 -- Frame 15455 Framerate: 55.9 [Very Good Framerate]
 -- Frame 15456 Framerate: 52.7 [Very Good Framerate]
 -- Frame 15457 Framerate: 56.4 [Very Good Framerate]
 -- Frame 15458 Framerate: 53.0 [Very Good Framerate]
 -- Frame 15459 Framerate: 56.8 [Very Good Framerate]
 -- Frame 15460 Framerate: 54.1 [Very Good Framerate]
 -- Frame 15461 Framerate: 52.4 [Very Good Framerate]
 -- Frame 15462 Framerate: 38.8 [Good Framerate]
 -- Frame 15463 Framerate: 51.1 [Very Good Framerate]
 -- Frame 15464 Framerate: 55.8 [Very Good Framerate]
 -- Frame 15465 Framerate: 55.4 [Very Good Framerate]
 -- Frame 15466 Framerate: 54.3 [Very Good Framerate]
 -- Frame 15467 Framerate: 51.2 [Very Good Framerate]
 -- Frame 15468 Framerate: 55.7 [Very Good Framerate]
 -- Frame 15469 Framerate: 56.9 [Very Good Framerate]
 -- Frame 15470 Framerate: 54.9 [Very Good Framerate]
 -- Frame 15471 Framerate: 53.8 [Very Good Framerate]
 -- Frame 15472 Framerate: 54.9 [Very Good Framerate]
 -- Frame 15473 Framerate: 53.4 [Very Good Framerate]
 -- Frame 15474 Framerate: 57.2 [Very Good Framerate]
 -- Frame 15475 Framerate: 52.4 [Very Good Framerate]
 -- Frame 15476 Framerate: 56.3 [Very Good Framerate]
 -- Frame 15477 Framerate: 53.0 [Very Good Framerate]
 -- Frame 15478 Framerate: 56.8 [Very Good Framerate]
 -- Frame 15479 Framerate: 54.4 [Very Good Framerate]
 -- Frame 15480 Framerate: 54.2 [Very Good Framerate]
 -- Frame 15481 Framerate: 52.4 [Very Good Framerate]
 -- Frame 15482 Framerate: 56.8 [Very Good Framerate]
 -- Frame 15483 Framerate: 53.4 [Very Good Framerate]
 -- Frame 15484 Framerate: 53.3 [Very Good Framerate]
 -- Frame 15485 Framerate: 55.9 [Very Good Framerate]
 -- Frame 15486 Framerate: 53.2 [Very Good Framerate]
 -- Frame 15487 Framerate: 55.7 [Very Good Framerate]
 -- Frame 15488 Framerate: 55.7 [Very Good Framerate]
 -- Frame 15489 Framerate: 53.3 [Very Good Framerate]
 -- Frame 15490 Framerate: 54.1 [Very Good Framerate]
 -- Frame 15491 Framerate: 56.0 [Very Good Framerate]
 -- Frame 15492 Framerate: 54.5 [Very Good Framerate]
 -- Frame 15493 Framerate: 51.4 [Very Good Framerate]
 -- Frame 15494 Framerate: 53.7 [Very Good Framerate]
 -- Frame 15495 Framerate: 55.8 [Very Good Framerate]
 -- Frame 15496 Framerate: 55.7 [Very Good Framerate]
 -- Frame 15497 Framerate: 53.7 [Very Good Framerate]
 -- Frame 15498 Framerate: 52.2 [Very Good Framerate]
 -- Frame 15499 Framerate: 56.8 [Very Good Framerate]
 -- Frame 15500 Framerate: 38.2 [Good Framerate]
 -- Frame 15501 Framerate: 50.1 [Very Good Framerate]
 -- Frame 15502 Framerate: 56.3 [Very Good Framerate]
 -- Frame 15503 Framerate: 56.7 [Very Good Framerate]
 -- Frame 15504 Framerate: 51.2 [Very Good Framerate]
 -- Frame 15505 Framerate: 56.2 [Very Good Framerate]
 -- Frame 15506 Framerate: 55.4 [Very Good Framerate]
 -- Frame 15507 Framerate: 50.6 [Very Good Framerate]
 -- Frame 15508 Framerate: 55.6 [Very Good Framerate]
 -- Frame 15509 Framerate: 56.3 [Very Good Framerate]
 -- Frame 15510 Framerate: 56.0 [Very Good Framerate]
 -- Frame 15511 Framerate: 50.6 [Very Good Framerate]
 -- Frame 15512 Framerate: 51.4 [Very Good Framerate]
 -- Frame 15513 Framerate: 54.9 [Very Good Framerate]
 -- Frame 15514 Framerate: 52.9 [Very Good Framerate]
 -- Frame 15515 Framerate: 56.5 [Very Good Framerate]
 -- Frame 15516 Framerate: 54.9 [Very Good Framerate]
 -- Frame 15517 Framerate: 52.2 [Very Good Framerate]
 -- Frame 15518 Framerate: 52.4 [Very Good Framerate]
 -- Frame 15519 Framerate: 53.1 [Very Good Framerate]
 -- Frame 15520 Framerate: 56.2 [Very Good Framerate]
 -- Frame 15521 Framerate: 56.7 [Very Good Framerate]
 -- Frame 15522 Framerate: 56.5 [Very Good Framerate]
 -- Frame 15523 Framerate: 52.3 [Very Good Framerate]
 -- Frame 15524 Framerate: 55.8 [Very Good Framerate]
 -- Frame 15525 Framerate: 56.2 [Very Good Framerate]
 -- Frame 15526 Framerate: 54.2 [Very Good Framerate]
 -- Frame 15527 Framerate: 53.9 [Very Good Framerate]
 -- Frame 15528 Framerate: 54.1 [Very Good Framerate]
 -- Frame 15529 Framerate: 53.9 [Very Good Framerate]
 -- Frame 15530 Framerate: 53.1 [Very Good Framerate]
 -- Frame 15531 Framerate: 56.5 [Very Good Framerate]
 -- Frame 15532 Framerate: 52.7 [Very Good Framerate]
 -- Frame 15533 Framerate: 53.4 [Very Good Framerate]
 -- Frame 15534 Framerate: 52.7 [Very Good Framerate]
 -- Frame 15535 Framerate: 53.3 [Very Good Framerate]
 -- Frame 15536 Framerate: 57.1 [Very Good Framerate]
 -- Frame 15537 Framerate: 39.4 [Good Framerate]
 -- Frame 15538 Framerate: 55.0 [Very Good Framerate]
 -- Frame 15539 Framerate: 57.3 [Very Good Framerate]
 -- Frame 15540 Framerate: 57.9 [Very Good Framerate]
 -- Frame 15541 Framerate: 52.2 [Very Good Framerate]
 -- Frame 15542 Framerate: 48.7 [Very Good Framerate]
 -- Frame 15543 Framerate: 57.3 [Very Good Framerate]
